质量等级,count,rate
良,1135,0.4362029208301307
优,1122,0.431206764027671
轻度污染,243,0.09338970023059186
中度污染,67,0.025749423520368946
重度污染,23,0.008839354342813221
严重污染,12,0.004611837048424289
