质量等级,count,rate
良,1485,0.49042272126816383
优,961,0.31737120211360637
轻度污染,405,0.13375165125495375
中度污染,118,0.03896961690885073
重度污染,42,0.013870541611624834
严重污染,17,0.005614266842800529
