质量等级,count,rate
良,1512,0.5288562434417629
优,888,0.310598111227702
轻度污染,350,0.12242042672263029
中度污染,78,0.02728226652675761
重度污染,19,0.00664568030779993
严重污染,12,0.004197271773347324
