metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,1,48.0,48.0,,48.0,48.0,48.0,48.0,48.0,48.0,,,0.0
当天AQI排名,1,67.0,67.0,,67.0,67.0,67.0,67.0,67.0,67.0,,,0.0
PM2.5,1,33.0,33.0,,33.0,33.0,33.0,33.0,33.0,33.0,,,0.0
PM10,1,40.0,40.0,,40.0,40.0,40.0,40.0,40.0,40.0,,,0.0
So2,1,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,,,0.0
No2,1,13.0,13.0,,13.0,13.0,13.0,13.0,13.0,13.0,,,0.0
Co,1,0.72,0.72,,0.72,0.72,0.72,0.72,0.72,0.72,,,0.0
O3,1,81.0,81.0,,81.0,81.0,81.0,81.0,81.0,81.0,,,0.0
