质量等级,count,rate
良,1795,0.6898539584934665
轻度污染,353,0.13566487317448117
优,342,0.13143735588009223
中度污染,82,0.03151421983089931
重度污染,18,0.006917755572636433
严重污染,12,0.004611837048424289
