metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,1,52.0,52.0,,52.0,52.0,52.0,52.0,52.0,52.0,,,0.0
当天AQI排名,1,76.0,76.0,,76.0,76.0,76.0,76.0,76.0,76.0,,,0.0
PM2.5,1,22.0,22.0,,22.0,22.0,22.0,22.0,22.0,22.0,,,0.0
PM10,1,57.0,57.0,,57.0,57.0,57.0,57.0,57.0,57.0,,,0.0
So2,1,14.0,14.0,,14.0,14.0,14.0,14.0,14.0,14.0,,,0.0
No2,1,28.0,28.0,,28.0,28.0,28.0,28.0,28.0,28.0,,,0.0
Co,1,0.79,0.79,,0.79,0.79,0.79,0.79,0.79,0.79,,,0.0
O3,1,56.0,56.0,,56.0,56.0,56.0,56.0,56.0,56.0,,,0.0
