质量等级,count,rate
良,1439,0.48549257759784076
优,1003,0.3383940620782726
轻度污染,359,0.12112010796221323
中度污染,114,0.038461538461538464
重度污染,33,0.011133603238866396
严重污染,16,0.005398110661268556
