质量等级,count,rate
良,1296,0.4982698961937716
优,900,0.3460207612456747
轻度污染,270,0.10380622837370242
中度污染,89,0.03421760861207228
重度污染,33,0.012687427912341407
严重污染,13,0.004998077662437524
