质量等级,count,rate
优,1963,0.7558721601848286
良,581,0.22371967654986524
轻度污染,41,0.015787447054293417
中度污染,8,0.0030804774740084712
重度污染,2,0.0007701193685021178
严重污染,2,0.0007701193685021178
