metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2601,59.74971164936563,44.0,48.68900548095549,8.0,20.0,31.0,71.0,149.0,491.0,3.1097811700758857,13.737752236991978,0.0
当天AQI排名,2601,135.13264129181084,106.0,110.32236546864736,1.0,6.0,39.0,218.0,345.0,367.0,0.6041242540220807,-0.897320114705229,0.0
PM2.5,2601,36.42983467896963,22.0,45.5949956971871,3.0,7.0,12.0,44.0,109.0,606.0,4.927126508782296,40.349019207165796,0.0
PM10,2601,58.09265667051134,40.0,60.61508021854706,5.0,14.0,25.0,70.0,158.0,802.0,4.647423671816788,37.12785244344921,0.0
So2,2601,13.209150326797385,8.0,16.71160608014027,1.0,3.0,5.0,14.0,40.0,211.0,4.602772570286041,31.43805903916209,0.0
No2,2601,20.006920415224915,16.0,13.912333701162892,2.0,7.0,11.0,24.0,47.0,143.0,2.537630091414478,10.132228641533954,0.0
Co,2601,0.5902806612841216,0.5,0.3533188226371716,0.03,0.21,0.36,0.72,1.27,3.68,2.1842501859095567,8.237305022419582,0.0
O3,2601,55.34717416378316,52.0,21.915515242807594,11.0,27.0,39.0,68.0,95.0,168.0,0.9677126258828194,1.4873157967014294,0.0
