质量等级,count,rate
良,1888,0.6371920350995612
轻度污染,475,0.16031049611879852
优,382,0.12892338845764428
中度污染,118,0.03982450219372258
重度污染,58,0.019574755315558554
严重污染,42,0.014174822814714817
