metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,3027,78.86323092170466,69.0,42.78111560582594,15.0,31.0,49.0,97.0,163.0,406.0,1.7211306299584492,4.794548083252307,0.0
当天AQI排名,3027,201.62239841427154,203.0,90.76058036529061,1.0,59.0,125.5,278.0,343.0,524.0,-0.02740485913701456,-1.020181763121591,0.0
PM2.5,3027,51.282457879088206,42.0,35.29243096727817,0.0,15.0,27.0,64.0,120.0,314.0,1.8695389650700656,5.594700811848318,0.0
PM10,3027,83.96828543111992,71.0,53.35725208535011,0.0,26.0,46.0,108.0,187.0,458.0,1.6956621971551156,4.600036944287093,0.0
So2,3027,14.555004955401387,10.0,12.370754049041537,1.0,3.0,6.0,20.0,40.0,107.0,1.9372643049851743,5.27414410652057,0.0
No2,3027,27.558308556326395,23.0,16.14092820435087,2.0,10.0,16.0,34.0,60.0,114.0,1.5141414234797697,2.7803871621571323,0.0
Co,3027,0.8981995374958707,0.82,0.3656818669988101,0.24,0.48,0.64,1.06,1.62,3.24,1.5626231213085624,3.988438239937455,0.0
O3,3027,66.21209117938552,64.0,26.686608907795524,2.0,28.0,47.0,82.0,115.0,171.0,0.5662213703675371,0.20682263773115972,0.0
