质量等级,count,rate
良,1526,0.5041295011562603
优,804,0.26560951437066405
轻度污染,491,0.16220680541790553
中度污染,147,0.048562933597621406
重度污染,41,0.013544763792533861
严重污染,18,0.005946481665014866
