metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2590,34.220463320463324,33.0,13.37669343187405,6.0,16.0,24.0,43.0,57.0,126.0,0.854909706350626,1.8146003312300527,0.0
当天AQI排名,2590,54.22393822393823,35.0,56.05544114511809,1.0,4.0,14.25,74.0,175.0,338.0,1.839752812609492,3.732968608448693,0.0
PM2.5,2590,14.314671814671815,12.0,8.789863505897832,0.0,5.0,8.0,19.0,32.0,105.0,1.6495302397187404,6.110114473890701,0.0
PM10,2590,26.276061776061777,23.0,15.515596208242336,0.0,8.0,15.0,34.0,56.0,141.0,1.4517807670976934,4.038441974301811,0.0
So2,2590,12.595752895752895,11.0,7.130352631722036,0.0,5.0,7.25,16.0,28.0,59.0,1.567297322926184,3.1321824000770766,0.0
No2,2590,21.35135135135135,19.0,15.730570796329122,0.0,8.0,14.0,25.0,39.0,471.0,14.665621897222595,365.32576661462133,0.0
Co,2590,0.4668764478764479,0.41,0.21145948577107135,0.1,0.22,0.32,0.57,0.9,1.36,1.160360658858714,1.0742921086869925,0.0
O3,2590,53.15752895752896,51.0,21.176863127884804,0.0,23.0,38.0,66.0,93.0,141.0,0.5290000362618112,0.32545091851541397,0.0
