质量等级,count,rate
优,1374,0.5294797687861271
良,1101,0.42427745664739885
轻度污染,81,0.03121387283236994
中度污染,20,0.007707129094412331
严重污染,12,0.004624277456647399
重度污染,7,0.002697495183044316
