metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,3028,95.89927344782035,84.0,50.301424693522186,14.0,38.0,63.0,114.0,193.6500000000001,385.0,1.7018330072910937,4.174801111054739,0.0
当天AQI排名,3028,249.2189564068692,272.5,85.81250801513421,11.0,86.0,181.0,322.0,352.0,367.0,-0.6680574892582731,-0.6098877416497941,0.0
PM2.5,3028,59.628797886393656,48.0,43.50628025712839,2.0,15.0,30.0,76.0,144.0,337.0,1.956839012144415,5.496705238317759,0.0
PM10,3028,113.98811096433289,100.0,66.03281655038928,2.0,35.0,68.0,144.0,242.6500000000001,566.0,1.4571204146984373,3.469755682058457,0.0
So2,3028,27.303830911492735,16.0,31.329712213499967,2.0,4.0,9.0,32.0,94.0,313.0,2.821305151826004,11.185961042133298,0.0
No2,3028,34.97523117569353,32.0,17.1120130859206,5.0,12.349999999999994,21.0,46.0,67.0,128.0,0.7810162021337886,0.520799061724921,0.0
Co,3028,0.8801188903566711,0.77,0.4765429817744854,0.04,0.34,0.56,1.07,1.8065000000000009,3.75,1.7673394671281566,4.76547496551033,0.0
O3,3028,69.32166446499339,66.0,35.228550579798906,4.0,21.0,40.0,92.0,132.0,229.0,0.5541337011398323,-0.06838260056701628,0.0
