metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,1,133.0,133.0,,133.0,133.0,133.0,133.0,133.0,133.0,,,0.0
当天AQI排名,1,326.0,326.0,,326.0,326.0,326.0,326.0,326.0,326.0,,,0.0
PM2.5,1,60.0,60.0,,60.0,60.0,60.0,60.0,60.0,60.0,,,0.0
PM10,1,216.0,216.0,,216.0,216.0,216.0,216.0,216.0,216.0,,,0.0
So2,1,18.0,18.0,,18.0,18.0,18.0,18.0,18.0,18.0,,,0.0
No2,1,55.0,55.0,,55.0,55.0,55.0,55.0,55.0,55.0,,,0.0
Co,1,0.69,0.69,,0.69,0.69,0.69,0.69,0.69,0.69,,,0.0
O3,1,31.0,31.0,,31.0,31.0,31.0,31.0,31.0,31.0,,,0.0
