质量等级,count,rate
良,1647,0.5441030723488602
优,595,0.1965642550379914
轻度污染,444,0.1466798810703667
中度污染,194,0.06408985794516023
严重污染,74,0.024446646845061117
重度污染,73,0.02411628675256029
