metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,3028,59.79623513870541,52.5,31.14839360029071,14.0,27.0,39.0,72.0,117.0,356.0,2.321716701664786,9.637571250702658,0.0
当天AQI排名,3028,141.44682959048876,129.0,90.56896913215411,1.0,15.0,66.0,208.0,307.6500000000001,365.0,0.4357314101786926,-0.7488021022391291,0.0
PM2.5,3028,30.97556142668428,24.0,23.995871462055934,2.0,9.0,15.0,39.0,77.0,230.0,2.406864256653215,8.815739325711467,0.0
PM10,3028,57.9283355350066,46.0,40.32917678843859,2.0,19.349999999999994,32.0,73.0,127.65000000000009,464.0,2.699580263999631,13.031564216351638,0.0
So2,3028,10.538969616908851,7.0,10.60499601122749,1.0,2.0,4.0,13.0,30.0,109.0,3.3941804744631887,17.437511177064216,0.0
No2,3028,19.438243064729193,17.0,11.45536794368362,1.0,6.0,11.0,25.0,41.0,103.0,1.5687706146054776,4.286240512402256,0.0
Co,3028,0.5671565389696169,0.5,0.25801330996757765,0.12,0.29,0.4,0.67,1.04,3.43,2.2864364326900093,10.74838990783857,0.0
O3,3028,82.96169088507266,79.0,29.213529615022264,17.0,42.0,61.0,100.0,137.0,206.0,0.7309252037883502,0.6254220148066141,0.0
