metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2964,31.62348178137652,29.0,13.678456442918662,10.0,16.0,23.0,37.0,58.0,124.0,1.9204599803113884,5.692342560565381,0.0
当天AQI排名,2964,32.930836707152494,19.0,41.70627901879179,1.0,1.0,7.0,43.0,115.0,349.0,2.9041058084164875,11.688784945851548,0.0
PM2.5,2964,13.847503373819164,11.0,9.370627728779777,1.0,5.0,8.0,16.0,31.0,94.0,2.715834136157473,11.19412296392508,0.0
PM10,2964,27.33029689608637,24.0,13.241718600239489,3.0,13.0,19.0,31.0,52.0,123.0,2.2053019299854277,7.753053235423009,0.0
So2,2964,2.645411605937922,2.0,1.349282330439493,1.0,1.0,2.0,3.0,5.0,13.0,1.680531095375868,6.834054130193362,0.0
No2,2964,10.238529014844804,9.0,4.8863685941575685,2.0,4.0,7.0,13.0,19.0,44.0,1.377393163790882,3.182809221912245,0.0
Co,2964,0.5412314439946019,0.53,0.13973723621046427,0.19,0.33,0.44,0.62,0.8,1.1,0.6497943802005323,0.5735313704966547,0.0
O3,2964,55.22604588394062,50.0,25.241195918574313,6.0,23.0,36.0,70.0,103.0,157.0,0.9066998009462423,0.6512104833699333,0.0
