质量等级,count,rate
良,1386,0.5326671790930054
优,833,0.3201383551114527
轻度污染,294,0.11299000768639508
中度污染,68,0.026133743274404306
重度污染,15,0.005764796310530361
严重污染,6,0.0023059185242121443
