质量等级,count,rate
良,1504,0.5780169100691775
优,693,0.2663335895465027
轻度污染,316,0.12144504227517294
中度污染,68,0.026133743274404306
重度污染,17,0.0065334358186010764
严重污染,4,0.0015372790161414297
