质量等级,count,rate
良,1595,0.6129900076863951
轻度污染,462,0.17755572636433511
优,365,0.14027671022290547
中度污染,108,0.0415065334358186
重度污染,46,0.017678708685626442
严重污染,26,0.009992313604919293
