质量等级,count,rate
良,1352,0.45614035087719296
优,1298,0.43792172739541163
轻度污染,223,0.0752361673414305
中度污染,59,0.0199055330634278
重度污染,20,0.006747638326585695
严重污染,12,0.004048582995951417
