质量等级,count,rate
良,1658,0.547556142668428
优,1121,0.3702113606340819
轻度污染,172,0.05680317040951123
中度污染,35,0.011558784676354029
严重污染,26,0.008586525759577279
重度污染,16,0.005284015852047556
