质量等级,count,rate
良,1550,0.595924644367551
优,556,0.21376393694732795
轻度污染,317,0.12187620146097655
中度污染,92,0.03537101114955786
重度污染,43,0.01653210303729335
严重污染,43,0.01653210303729335
