metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2596,48.937211093990754,45.0,23.554869861332755,12.0,19.0,31.0,62.0,93.0,166.0,1.0641498666228473,1.6473288553350312,0.0
当天AQI排名,2596,121.44992295839754,98.0,95.59310946940005,1.0,9.0,41.0,184.0,312.0,366.0,0.7526773698648146,-0.45503133988959865,0.0
PM2.5,2596,30.40331278890601,26.0,18.63190471782912,3.0,9.0,16.0,40.0,66.25,126.0,1.3030298600589671,2.2624434517368535,0.0
PM10,2596,46.17372881355932,41.0,26.617744007923037,6.0,14.0,26.0,61.0,97.0,180.0,1.1507498596717896,1.5195433304269388,0.0
So2,2596,15.307010785824344,10.0,14.57453519227253,3.0,6.0,8.0,16.0,41.0,186.0,4.2801846546329925,27.682463129418096,0.0
No2,2596,9.86864406779661,9.0,4.006940396353555,2.0,5.0,7.0,12.0,18.0,30.0,1.0123609872324675,1.2211520052005893,0.0
Co,2596,0.5640870570107859,0.53,0.2029519494040488,0.12,0.3,0.43,0.67,0.9,2.99,1.7308569877390767,10.157275415311581,0.0
O3,2596,65.93836671802774,62.0,26.30602573281353,12.0,29.0,45.0,84.0,114.0,157.0,0.5602146711597285,-0.28684176315485166,0.0
