质量等级,count,rate
良,714,0.2749326145552561
轻度污染,667,0.2568348093954563
严重污染,447,0.17212167886022334
中度污染,435,0.16750096264921063
重度污染,246,0.09472468232576049
优,88,0.033885252214093185
