质量等级,count,rate
良,1553,0.5132187706543292
轻度污染,833,0.2752808988764045
中度污染,238,0.07865168539325842
优,224,0.07402511566424323
重度污染,105,0.03469927296761401
严重污染,73,0.024124256444150696
