质量等级,count,rate
良,1238,0.47780779621767655
优,1158,0.44693168660748744
轻度污染,143,0.05519104592821304
中度污染,22,0.008490930142802007
严重污染,18,0.006947124662292551
重度污染,12,0.004631416441528367
