质量等级,count,rate
良,1411,0.5433192144782442
优,846,0.32576049287639586
轻度污染,218,0.08394301116673085
中度污染,68,0.026184058529072005
严重污染,31,0.011936850211782826
重度污染,23,0.008856372737774355
