质量等级,count,rate
良,1610,0.5317040951122853
优,1038,0.3428005284015852
轻度污染,276,0.09114927344782034
中度污染,63,0.02080581241743725
重度污染,31,0.01023778071334214
严重污染,10,0.0033025099075297227
