质量等级,count,rate
良,1549,0.5115587846763541
优,856,0.28269484808454426
轻度污染,430,0.14200792602377807
中度污染,120,0.03963011889035667
重度污染,39,0.012879788639365918
严重污染,34,0.011228533685601057
