metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,1,30.0,30.0,,30.0,30.0,30.0,30.0,30.0,30.0,,,0.0
当天AQI排名,1,12.0,12.0,,12.0,12.0,12.0,12.0,12.0,12.0,,,0.0
PM2.5,1,18.0,18.0,,18.0,18.0,18.0,18.0,18.0,18.0,,,0.0
PM10,1,24.0,24.0,,24.0,24.0,24.0,24.0,24.0,24.0,,,0.0
So2,1,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,,,0.0
No2,1,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,10.0,,,0.0
Co,1,0.51,0.51,,0.51,0.51,0.51,0.51,0.51,0.51,,,0.0
O3,1,60.0,60.0,,60.0,60.0,60.0,60.0,60.0,60.0,,,0.0
