metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2602,41.8358954650269,40.0,16.673019865963468,9.0,20.0,29.0,52.0,70.0,232.0,1.365732997168391,8.214235505927501,0.0
当天AQI排名,2602,88.42467332820907,75.0,68.12807029640236,1.0,5.0,33.0,130.0,223.0,361.0,0.8764129262749212,0.26044873887836717,0.0
PM2.5,2602,22.76594926979247,20.0,13.096460852201632,1.0,7.0,13.0,30.0,45.0,216.0,2.3750625301942097,21.14704381450061,0.0
PM10,2602,39.85895465026903,37.0,19.243110046419517,4.0,15.0,25.0,51.0,75.0,187.0,1.0522678769596199,2.3153410987699354,0.0
So2,2602,8.68793235972329,8.0,4.454330650508337,3.0,4.0,6.0,10.0,16.0,62.0,3.359643783056885,23.306459210741615,0.0
No2,2602,21.60837817063797,20.0,8.575286535170498,4.0,11.0,16.0,26.0,38.0,73.0,1.0702260897691438,1.7748726676311817,0.0
Co,2602,0.6890199846272098,0.66,0.2227057416218256,0.24,0.39,0.55,0.79,1.09,2.14,1.3576582316141605,4.530178900099142,0.0
O3,2602,47.0499615680246,45.0,19.663954077548084,1.0,18.0,33.0,59.0,82.94999999999982,135.0,0.5464833844096599,0.2668586889432212,0.0
