质量等级,count,rate
良,1566,0.6020761245674741
优,688,0.2645136485966936
轻度污染,274,0.1053440984236832
中度污染,59,0.022683583237216455
重度污染,10,0.0038446751249519417
严重污染,4,0.0015378700499807767
