metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,1,93.0,93.0,,93.0,93.0,93.0,93.0,93.0,93.0,,,0.0
当天AQI排名,1,278.0,278.0,,278.0,278.0,278.0,278.0,278.0,278.0,,,0.0
PM2.5,1,37.0,37.0,,37.0,37.0,37.0,37.0,37.0,37.0,,,0.0
PM10,1,135.0,135.0,,135.0,135.0,135.0,135.0,135.0,135.0,,,0.0
So2,1,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,,,0.0
No2,1,38.0,38.0,,38.0,38.0,38.0,38.0,38.0,38.0,,,0.0
Co,1,0.93,0.93,,0.93,0.93,0.93,0.93,0.93,0.93,,,0.0
O3,1,69.0,69.0,,69.0,69.0,69.0,69.0,69.0,69.0,,,0.0
