metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2597,42.817481709664996,39.0,18.439564032235502,13.0,22.0,30.0,51.0,76.0,213.0,2.167700582962105,10.666443531834418,0.0
当天AQI排名,2597,95.46515209857527,72.0,77.93908395341863,1.0,12.0,36.0,133.0,264.0,365.0,1.2380619805679,1.0802825088306434,0.0
PM2.5,2597,11.151328455910667,9.0,7.530971692728765,1.0,4.0,6.0,14.0,24.0,111.0,3.683435252674014,29.348211230924385,0.0
PM10,2597,30.935695032730074,25.0,24.381551200306298,0.0,10.0,17.0,37.0,71.19999999999982,324.0,4.077732463264817,30.25496632205727,0.0
So2,2597,4.589526376588371,4.0,1.7520003004977482,0.0,3.0,3.0,5.0,8.0,19.0,2.0140651063787773,7.276200659205768,0.0
No2,2597,11.023488640739314,10.0,5.508907452697526,0.0,4.0,7.0,14.0,22.0,39.0,1.0601744185668236,1.3496446810238125,0.0
Co,2597,0.5386946476703888,0.47,0.335169089433087,0.0,0.26,0.4,0.59,0.96,3.78,4.776348923178582,30.510087124795405,0.0
O3,2597,76.13246053138236,74.0,23.997772379743616,18.0,39.0,60.0,91.0,118.0,167.0,0.34899832057497365,0.1349463250252798,0.0
