metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2601,71.71587850826606,60.0,42.91966123879499,11.0,25.0,45.0,84.0,162.0,315.0,1.7643510676451846,3.8246667441774513,0.0
当天AQI排名,2601,196.32372164552095,203.0,93.56977122483038,2.0,34.0,128.0,270.0,338.0,648.0,-0.15391073653978238,-0.7339702534734571,0.0
PM2.5,2601,46.01422529796232,35.0,36.093598802088785,3.0,10.0,22.0,58.0,120.0,265.0,1.824679234323026,4.091212770873751,0.0
PM10,2601,72.35332564398308,60.0,46.26012693177062,7.0,19.0,41.0,93.0,163.0,395.0,1.5462015879938773,3.594766559816485,0.0
So2,2601,11.18069973087274,10.0,6.600905273768523,1.0,4.0,6.0,15.0,23.0,60.0,1.4185764266302194,3.3708312193003347,0.0
No2,2601,25.020376778162245,23.0,11.121045883831743,5.0,11.0,16.0,32.0,46.0,77.0,0.8297674673072202,0.3475556376497657,0.0
Co,2601,1.0914494425221068,0.92,0.5281349753183323,0.23,0.55,0.73,1.3,2.18,4.05,1.685516286235112,3.515301832499753,0.0
O3,2601,47.824298346789696,47.0,23.73822545652481,3.0,12.0,29.0,65.0,88.0,130.0,0.3259459322940197,-0.41646109804132836,0.0
