质量等级,count,rate
良,1258,0.48366013071895425
优,885,0.3402537485582468
轻度污染,281,0.10803537101114956
中度污染,119,0.0457516339869281
重度污染,48,0.01845444059976932
严重污染,10,0.0038446751249519417
