质量等级,count,rate
优,1746,0.5890688259109311
良,955,0.32219973009446695
轻度污染,164,0.0553306342780027
中度污染,64,0.021592442645074223
严重污染,19,0.00641025641025641
重度污染,16,0.005398110661268556
