质量等级,count,rate
优,1346,0.4709587123862841
良,1221,0.427221833449965
轻度污染,216,0.07557732680195942
中度污染,55,0.019244226731980407
重度污染,14,0.00489853044086774
严重污染,6,0.002099370188943317
