质量等级,count,rate
良,1524,0.5033025099075297
优,986,0.32562747688243066
轻度污染,370,0.12219286657859973
中度污染,84,0.02774108322324967
重度污染,34,0.011228533685601057
严重污染,30,0.009907529722589167
