质量等级,count,rate
良,1332,0.5119139123750961
优,888,0.3412759415833974
轻度污染,281,0.10799385088393544
中度污染,77,0.02959262106072252
重度污染,19,0.007302075326671791
严重污染,5,0.001921598770176787
