质量等级,count,rate
良,1491,0.5730207532667179
优,586,0.22521137586471945
轻度污染,400,0.15372790161414296
中度污染,100,0.03843197540353574
重度污染,20,0.007686395080707148
严重污染,5,0.001921598770176787
