metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,1,70.0,70.0,,70.0,70.0,70.0,70.0,70.0,70.0,,,0.0
当天AQI排名,1,196.0,196.0,,196.0,196.0,196.0,196.0,196.0,196.0,,,0.0
PM2.5,1,50.0,50.0,,50.0,50.0,50.0,50.0,50.0,50.0,,,0.0
PM10,1,78.0,78.0,,78.0,78.0,78.0,78.0,78.0,78.0,,,0.0
So2,1,18.0,18.0,,18.0,18.0,18.0,18.0,18.0,18.0,,,0.0
No2,1,23.0,23.0,,23.0,23.0,23.0,23.0,23.0,23.0,,,0.0
Co,1,0.9,0.9,,0.9,0.9,0.9,0.9,0.9,0.9,,,0.0
O3,1,61.0,61.0,,61.0,61.0,61.0,61.0,61.0,61.0,,,0.0
