metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,2602,55.97232897770945,54.0,22.339400849827154,14.0,25.0,40.0,68.75,94.0,264.0,1.2625417614829069,5.29753236975013,0.0
当天AQI排名,2602,159.9838585703305,156.0,82.14787568904615,1.0,30.0,97.0,220.0,297.0,362.0,0.13990592369824834,-0.8253879594778488,0.0
PM2.5,2602,34.78708685626441,31.0,17.891273640498273,5.0,13.0,22.0,44.0,67.0,219.0,1.653609697195305,7.478210322719046,0.0
PM10,2602,59.61683320522675,54.0,30.26943586649962,10.0,23.0,38.0,76.0,115.0,327.0,1.452530946280405,4.723160327402285,0.0
So2,2602,24.66487317448117,18.0,20.35380792109788,1.0,5.0,11.0,32.0,64.0,190.0,2.2088074930514243,7.5876227159054705,0.0
No2,2602,23.7401998462721,21.0,12.166763443012709,3.0,9.0,15.0,31.0,48.0,77.0,0.9767916014207813,0.7400955585897497,0.0
Co,2602,0.7828708685626442,0.74,0.27365950565143266,0.21,0.39,0.58,0.98,1.25,2.14,0.6278637603321204,0.36159321438313974,0.0
O3,2602,52.7271329746349,51.0,25.088281378345172,3.0,14.0,35.0,68.0,97.94999999999982,160.0,0.4971786595228151,0.20252072530058252,0.0
