质量等级,count,rate
优,2126,0.8170637970791699
良,436,0.16756341275941583
轻度污染,33,0.012682551883166795
中度污染,4,0.0015372790161414297
重度污染,2,0.0007686395080707148
严重污染,1,0.0003843197540353574
