质量等级,count,rate
优,1993,0.7674239507123605
良,579,0.2229495571813631
轻度污染,13,0.0050057758952637655
中度污染,6,0.0023103581055063534
重度污染,4,0.0015402387370042356
严重污染,2,0.0007701193685021178
