metric,count,mean,median,std,min,p05,p25,p75,p95,max,skew,kurt,missing_rate
AQI指数,1,108.0,108.0,,108.0,108.0,108.0,108.0,108.0,108.0,,,0.0
当天AQI排名,1,308.0,308.0,,308.0,308.0,308.0,308.0,308.0,308.0,,,0.0
PM2.5,1,37.0,37.0,,37.0,37.0,37.0,37.0,37.0,37.0,,,0.0
PM10,1,166.0,166.0,,166.0,166.0,166.0,166.0,166.0,166.0,,,0.0
So2,1,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,,,0.0
No2,1,21.0,21.0,,21.0,21.0,21.0,21.0,21.0,21.0,,,0.0
Co,1,0.81,0.81,,0.81,0.81,0.81,0.81,0.81,0.81,,,0.0
O3,1,73.0,73.0,,73.0,73.0,73.0,73.0,73.0,73.0,,,0.0
