质量等级,count,rate
良,1574,0.5208471211118465
优,732,0.24222369291859697
轻度污染,479,0.1585043017868961
中度污染,145,0.04798146922567836
重度污染,59,0.019523494374586368
严重污染,33,0.010919920582395765
