质量等级,count,rate
良,1394,0.46036988110964333
优,1276,0.42140026420079263
轻度污染,254,0.08388375165125496
中度污染,74,0.02443857331571995
重度污染,19,0.006274768824306473
严重污染,11,0.003632760898282695
