质量等级,count,rate
良,1502,0.5772482705611068
优,498,0.191391237509608
轻度污染,430,0.1652574942352037
中度污染,130,0.04996156802459646
重度污染,32,0.012298232129131437
严重污染,10,0.003843197540353574
